,nombre,domicilio,alcaldia,latitud,longitud,Colonia name,nivel escolar
1388,Primaria General - Mahatma Gandhi,"Parq Central Nte Y C Campestre, Campestre Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.4863737887,-99.07783943029,Campestre Aragon I,Primaria
1389,Secundaria General - Quaucalli,"Arrollo La Armella Y Doradilla S/N Esquina Pasionaria, Asamblea De Barrios, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.56061713957,-99.14695444651,Luis Donaldo Colosio,Secundaria
1390,Preescolar General - Republica De Uruguay,"Camellon Eduardo Molina S/N, Vasco De Quiroga, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.49328492579,-99.09211092154,Nueva Atzacoalco Iii,Preescolar
1391,"Intervencion Temprana, Preescolar Y Primaria Especial - Centro De Atencion Multiple 67","Pinos Y Camino Vecinal S/N, Palmatitla, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.54687607275,-99.12630759345,Tlalpexco,Primaria
1392,Primaria General - Ejido De Zacatenco,"Av Acueducto No 643, San Pedro Zacatenco, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.50765199978,-99.12271600011,San Pedro Zacatenco (Pblo),Primaria
1393,Primaria General - Leona Vicario,"Explosivos No 7, Lomas De Chamizal 1A Secc, Delegacion Cuajimalpa De Morelos, Mexico Df.",Cuajimalpa de Morelos,19.38828500009069,-99.25899000008988,Lomas Del Chamizal,Primaria
1394,Secundaria Tecnica Industrial - Escuela Secundaria Tecnica 61,"Calle Manuel Esperon Y Abel Dominguez, El Tepetatal, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.56438647394,-99.13885473451,Compositores Mexicanos,Secundaria
1395,Primaria General - Profr. Francisco De La Maza Cuadra,"Av 1543 No 68, San Juan De Aragon 6A Seccion, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.46520700007,-99.06450900013,San Juan De Aragon 6a Seccion (U Hab) Ii,Primaria
1396,Primaria General - Republica Arabe De Egipto,"Villa Inferior Y Villa Gonzalo, Desarrollo Urbano Quetzalcoatl, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32179800006,-99.04043600001,Desarrollo Urbano Quetzalcoatl  Iii,Primaria
1397,Preescolar General - Gabino Jimenez Jimenez,"Tecnologia Y Peña Alta S/N, Jaime Torres Bodet, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.2337217724,-99.00331840365,Peña Alta,Preescolar
1398,Preescolar General - Kantunil,"D'Zemul Y Mani S/N, Pedregal De San Nicolas, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.27691274848,-99.23644718956,Pedregal De Sn Nicolas 4a Secc Ii,Preescolar
1399,Preescolar General - Bik'It,"Akil Y Yucaltepen, Popular Santa Teresa, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.2997438442,-99.22283649671,Popular Sta Teresa,Preescolar
1400,Preescolar General - Yaxche,"Gitana Esq. Morelos, La Nopalera, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.29842002875,-99.05484573485,La Nopalera,Preescolar
1401,Primaria General - Miguel Ramos Arizpe,"Ignacio Allende S/N, Guadalupe Del Moral, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36939364221,-99.07252404443,Guadalupe Del Moral,Primaria
1402,Secundaria General - Octavio Paz,"Guadalupana Y Calle1, Lomas De La Estancia, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34063691027559,-99.00533670333,Lomas De La Estancia I,Secundaria
1403,Primaria General - Republica De Guatemala,"Ignacio Comonfort S/N, San Lucas, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35934000044,-99.09617300022,San Lucas (Barr),Primaria
1404,Preescolar General - Liberales De 1857,"V. Gomez Farias Esq. Presidente Juarez, Colonia Liberales De 1857, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.39297600916031,-99.21326202093124,Liberales De 1857,Preescolar
1405,Primaria General - Republica De Irak,"Rodolfo Usigli Y Sur 101'A', Sector Popular, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36360914569,-99.12027281945,Heroes De Churubusco,Primaria
1406,Preescolar General - Pedro Pablo Rubens,"Trinidad S/N, San Lorenzo Xicotencatl, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3837510001,-99.02736100001,San Lorenzo Xicotencatl (Pblo),Preescolar
1407,Primaria General - Leopoldo Kiel,"Coronel Lino Merino No.525, Juan Escutia, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.39053135518,-99.04132704842,Juan Escutia Ii,Primaria
1408,Primaria General - Genoveva Cortes,"Villa Ascasuri Y Manuel Caðas, Desarrollo Urbano Quetzalcoatl, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33475297055,-99.04289001273,Desarrollo Urbano Quetzalcoatl  I,Primaria
1409,Secundaria General - Mahatma Mohandas Gandhi,"Av Marruecos Y Leon Trotsky, Primero De Mayo, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.44474295874,-99.10185407039,Primero De Mayo,Secundaria
1410,Escuela Secundaria Tecnica 52,"Chilpancingo Sur S/N, Conj Popular Hab Ermita Zaragoza, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36378744154,-98.99847684642,Ermita Zaragoza (U Hab) I,Secundaria
1411,Preescolar General - Xaire,"5 De Febrero S/N, Ampliacion Santiago Acahualtepec, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35774799984,-99.00786999996,Santa Martha Acatitla_ (Pblo),Preescolar
1412,Primaria General - Profr. Jose Romero Y Fuentes,"Las Flores No.37, Lomas San Lorenzo, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.31922194823,-99.06530564102,Lomas De San Lorenzo Ii,Primaria
1413,Primaria General - Carlos Enrique Neri Guzman,"Av Telecomunicaciones S/N Frente 8-9-10, U Hab Chinampac De Juarez, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3831667046,-99.04488916902,Ejto Constitucionalista,Primaria
1414,Preescolar General - Cipactli,"Dr. Mariano Azuela No 138, Santa Maria La Ribera, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44752099975057,-99.1543449998658,Santa Maria La Ribera Ii,Preescolar
1415,Primaria General - Esteban Garcia De Alba,"Jorge Enciso No.1203, Heroes De Churubusco, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35945700012,-99.11981799967,Mexicaltzingo (Pblo),Primaria
1416,Primaria General - Unidad Modelo,"Ret.105 Av.Rio Churubusco No.85, Unidad Modelo, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36536155896,-99.12654813293,Modelo (U),Primaria
1417,Primaria General - Nuevo Milenio,"Guillermo Prieto S/N, Miguel Hidalgo, Delegacion Tlahuac, Mexico Df.",Tláhuac,19.28190699996,-99.039654,La Draga,Primaria
1418,Primaria General - Arq. Manuel Tolsa,"Prolg Peluqueros S/N, Michoacana, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.44654900009,-99.11835699999,Janitzio,Primaria
1419,Preescolar General - Josefa Murillo,"Bravo 83 Esq. Nacional, Morelos, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.43934893237,-99.12184255553,Morelos I,Preescolar
1420,Primaria General - Republica De Francia,"Xocotitla No 14, Del Gas, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46964461886078,-99.15865174871936,Del Gas,Primaria
1421,Primaria General - Club De Leones Numero 1,"Yaquis No 2, La Raza, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46409200022177,-99.1482320002734,La Raza,Primaria
1422,Secundaria General - Guillermo Gonzalez Camarena,"Av 1525,1527 Y Calle 414, San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.46703413689,-99.06564748233,San Juan De Aragon 6a Seccion (U Hab) Ii,Secundaria
1423,Primaria General - Dr. Jose Maria Luis Mora,"Cuauhtemoc S/N, La Pastora, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.52692000019,-99.13896999995,La Pastora,Primaria
1424,Primaria General - Profr Hermilo Zavalza Del Valle,"Yobain No 659 Y Bolonchen, Cultura Maya, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.27760131286,-99.22315896006,Cultura Maya,Primaria
1425,Primaria General - Tlahuac,"Calle De La Turba No 198 B, Granjas Cabrera, Delegacion Tlahuac, Mexico Df.",Iztapalapa,19.29739299994,-99.0626969999,La Planta,Primaria
1426,Primaria General - Los Derechos De Niðo,"Calle 17 No.25, Santa Cruz Meyehualco, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34528992418,-99.03636809311,Santa Cruz Meyehualco (U Hab) I,Primaria
1427,Preescolar General - Contle Paxqui,"Calle Pino S/N, Campestre El Potrero, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32988576942,-98.97531799988,Campestre Potrero,Preescolar
1428,Preescolar General - Miahuaxochitl,"Simon Bolivar S/N, Ixtlahuacan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34318300022,-98.9975780001,Ixtlahuacan,Preescolar
1429,Primaria General - Ing. Guillermo Gonzalez Camarena,"Calz Azcapotzalco La Villa No 66, Barrio Los Reyes, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.48556000005243,-99.18547399994004,Los Reyes (Barr),Primaria
1430,Preescolar General - Alicia Lopez Amador,"Plazuela De Los Reyes S/N, Pueblo Los Reyes, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33652799994382,-99.1535810001269,Pueblo De Los Reyes Hueytlilac,Preescolar
1431,Primaria General - Profr. Fausto Arroyo Perez,"Atlacomulco S/N, Gral Felipe Berriozabal, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.55474514319,-99.12702446346,General Felipe Berriozabal,Primaria
1432,Preescolar General - Tonanitla,"Calle 8 Y Rio Tlanepantla, Guadalupe Proletaria, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.52018700005,-99.1488889999,Guadalupe Proletaria (Ampl),Preescolar
1433,Primaria General - Emiliano Zapata,"Prospero Garcia No 54, Santa Maria Tomatlan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32455599959,-99.10063499985,Santa Maria Tomatlan (Pblo),Primaria
1434,Secundaria General - Gerardo Murillo,"Prol Artificios, Colonia El Capulin, Delegacion Alvaro Obregon, Mexico Df",Álvaro Obregón,19.3968100002432,-99.21060400035088,El Capulin,Secundaria
1435,Primaria General - Reforma Agraria,"Hermanos Wright No.75, San Andres Tomatlan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32791000002,-99.10293100001,San Andres Tomatlan (Pblo),Primaria
1436,Primaria General - I.S.S.S.T.E.,"Manuel Gonzalez No 396, Unidad Nonoalco Tlatelolco, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.45622942259123,-99.14499716354064,Nonoalco-Tlatelolco (U Hab) I,Primaria
1437,Primaria General - Profra. Vicenta Trujillo,"Lerdo No 246, Unidad Nonoalco Tlatelolco, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.450914999981,-99.14137000017476,Guerrero I,Primaria
1438,Primaria General - 18 De Marzo,"Jose Ma Bustillos No 60, Algarin, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.40520199989593,-99.14164299996676,Algarin,Primaria
1439,Preescolar General - Ing. Pablo Salinas Y Delgado,"Prolongacion Cipres No 621, Del Gas, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46784600009733,-99.15456200005958,Del Gas (Ampl),Preescolar
1440,Primaria General - Heroes De Cerro Prieto,"Cda De Soles S/N, Casas Aleman, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.454242685095,-99.09691526063,Cerro Prieto,Primaria
1441,Secundaria General - Profesor Carlos Benitez Delorme,"Rumania No 701, Postal, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.39945899998182,-99.15793399987425,Narvarte I,Secundaria
1442,Primaria General - Estado De Colima,"Fernando Montes De Oca S/N, Guadalupe Del Moral, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37060801516,-99.07600303778,Guadalupe Del Moral,Primaria
1443,Primaria General - Bandera De Mexico,"Alfonso Toro No.1708, Escuadron 201, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.36700301094,-99.11269587181,Escuadron 201,Primaria
1444,Primaria General - Profr. Rafael Jimenez,"Suprema Corte De Justicia S/N, Federal, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.41998403266,-99.08630771207,Federal,Primaria
1445,Secundaria General -  Justo A. Zamudio Vargas,"1Ra Cda De Aquiles Elorduy, El Recreo, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.47376092179242,-99.18363675050064,Del Recreo,Secundaria
1446,Preescolar General - Tilloli,"Av 414-A Y 483 Super Manzana 31, U San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.4707673241,-99.07484757743,San Juan De Aragon 7 Secc (U Hab) Ii,Preescolar
1447,Juan Jacobo Rousseau,"Volcan Lanin Y Acatenango S/N, Ampl Providencia, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.47738426856,-99.07159099873,Providencia (Ampl),
1448,"Lactante, Maternal Y Preescolar - Cendi Sep No 32 Citlalpilyocan","Maiz S/N, Jardines Del Sur, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.254773,-99.11337400013,La Concha,Preescolar
1449,Secundaria General - Cuauhtemoc,"Av Hidalgo No 21, Barrio La Asuncion, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.26820354917,-99.10226568791,La Asuncion (Barr),Secundaria
1450,Primaria General - Profr. Jose Guadalupe Aguilera,"Vainilla No 304, Granjas Mexico, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.39883599994,-99.09610299993,Granjas Mexico Ii,Primaria
1451,Preescolar General - Walt Disney,"Super Manzana 3 Retorno 21, Avante, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33116943272405,-99.1350274595288,Avante,Preescolar
1452,Primaria General - Jose Revueltas,"Av Cerro Del Chiquihuite S/N, Ticoman, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.52041561275,-99.13032904969,San Juan Y Guadalupe Ticoman (Barr),Primaria
1454,Secundaria General - Carlos Pellicer,"Prol Plazuela Real De Los Reyes S/N, Pueblo Los Reyes, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.33584831888424,-99.15370761528295,Pueblo De Los Reyes Hueytlilac,Secundaria
1457,Secundaria General - Manuel M. Ponce,"Doroteo Arango S/N, Hacienda Del Rosario, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.49774899992672,-99.20488700023228,Francisco Villa (U Hab),Secundaria
1459,Secundaria General - Francisco Larroyo,"Telecomunicaciones Esq Eje 5 F-6 Y F-7, U Hab Chinampac De Juarez, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.383878000169,-99.04586000019,Ejto Constitucionalista,Secundaria
1460,Preescolar General - Andres Molina Enriquez,"Calzada Del Peñon Y Canteria, Tres Mosqueteros, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.4400944446,-99.10680885452,Tres Mosqueteros,Preescolar
1461,Primaria General - Escuela Primaria,"Villa Fria S/N, Desarrollo Urbano Quetzalcoatl, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32175917334,-99.03997323002,Desarrollo Urbano Quetzalcoatl  Iii,Primaria
1462,Primaria General - Benito Perez Galdos,"Jacarandas No.1, San Miguel Teotongo, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33972099983,-98.98474000007,San Miguel Teotongo Iii,Primaria
1463,Preescolar General Con Servicio Asistencial - Anahuacalli,"Mitl Y Tabare, Adolfo Ruiz Cortines, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.31804288499579,-99.15818692574032,Adolfo Ruiz Cortines Ii,Preescolar
1464,Primaria General - Jesus Mastache Roman,"Valentin Gomez Farias No 29, Benito Juarez, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.38315831367,-99.11599828142,Campamento 2 De Octubre I,Primaria
1465,Preescolar General - Hermilo Novelo,"Guillermo Prieto S/N, Benito Juarez, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.383718711765,-99.1147585031,Campamento 2 De Octubre I,Preescolar
1466,Preescolar General - Xochipilco,"Cda. De Mirasol S/N, Pedregal De San Pedro Martir, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.267383998411,-99.17504270171,Los Volcanes,Preescolar
1467,Preescolar General - Huitzapiztli,"Hecelchakan Y Chapab S/N, Cuchilla De Padierna, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.27560469869,-99.21966090903,Cuchilla De Padierna,Preescolar
1468,Preescolar General - Ajuchitan,"Morelos Y Leona Vicario, Santo Tomas Ajusco, Delegacion Tlahuac, Mexico Df.",Tlalpan,19.2176420036,-99.20424500001,Santo Tomas Ajusco (Pblo),Preescolar
1469,Primaria General - Sebastian Lerdo De Tejada,"Calle Siete No 39, Ampliacion Miguel Hidalgo, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.273429540611,-99.21360982469,Ampliacion Miguel Hidalgo 4a Secc,Primaria
1470,Primaria General - Estado De San Luis Potosi,"Acueducto Y Sn Juan Bosco No 39, Huipulco, Delegacion Tlalpan, Mexico Df.",Tlalpan,19.29708799981,-99.14828699999,San Lorenzo Huipulco,Primaria
1472,Secundaria Tecnica Industrial - Escuela Secundaria Tecnica 55,"Calle Sur 28 Entre Ote 255 Y 259, Agricola Oriental, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.38464864553,-99.06515232985,Agricola Oriental Viii,Secundaria
1473,Primaria General - Juan Jose Martinez,"Sur 183 No 1701, Gabriel Ramos Millan, Delegacion Iztacalco, Mexico Df.",Iztacalco,19.39125600027,-99.09111000005,Ramos Millan Bramadero Ii,Primaria
1475,Preescolar General Con Servicio Asistencial - Lic. Luis Donaldo Colosio Murrieta,"Av. Mexico Esq. Baja California, Colonia El Pirul, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.36268399996779,-99.24287799998456,Corpus Christy Ampl Xocomecatla,Preescolar
1476,Preescolar General - Dr. Ignacio Chavez Sanchez,"Chinameca Sn, Colonia  La Senon Delgado, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.38894600019905,-99.21468900010404,Zenon Delgado,Preescolar
1479,Primaria General - Francisco Del Olmo,"Francisco I Madero No 15, Pueblo Santa Ana Tlacotenco, Delegacion Milpa Alta, Mexico Df.",Milpa Alta,19.17585100007,-99.0054830002,Santa Ana Tlacotenco (Pblo),Primaria
1483,Primaria General - Luis Braille,"Miguel Aceves M.Y P.Infante No.1, Ampliacion Emiliano Zapata, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33844047222,-98.98184149386,Emiliano Zapata (Ampl),Primaria
1484,Preescolar General - Tlalocan,"Av Diaz Soto Y Gama S/N, Unidad Hab Vicente Guerrero, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.35846688865,-99.05432598432,Vicente Guerrero Super Manzana 6 (U Hab),Preescolar
1485,Primaria General - Federico Berrueto Ramon,"Ingenieros Topografos No.65, Pueblo Aculco, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37610842479,-99.10511673706,Jardines De Churubusco,Primaria
1486,Primaria General - Profr. Maximino Martinez Estrella,Elisa Acuða Y Rossety No.98 Santa Martha Acatitla,Iztapalapa,19.37581399998,-99.01080599992,Sta Martha Acatitla Nte (Ampl) Ii,Primaria
1487,Secundaria General - Don Melchor Ocampo,"Norte 29 No 63 Y Oriente 164, Moctezuma 2A Seccion, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.43446123433,-99.09588713585,Moctezuma 2a Seccion I,Secundaria
1488,Primaria General - Cinco De Mayo,"Francisco Espejel No 92, Moctezuma 1A Seccion, Delegacion Venustiano Carranza, Mexico Df.",Venustiano Carranza,19.42996184965,-99.1097985825,7 De Julio (Ampl),Primaria
1489,Secundaria General - Javier Barros Sierra,"Av Hank Gonzalez Esq Marte, Lomas De La Estancia, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.33713573775,-99.00557265708,Lomas De La Estancia Ii,Secundaria
1490,Primaria General - Lorenza Rosales,"Av Del Trabajo No 228, Morelos, Delegacion Venustiano Carranza, Mexico Df.",Cuauhtémoc,19.44737885098,-99.12581275019,Morelos Ii,Primaria
1491,Secundaria General - Xochimilco,"Cuitlahuac Y Morelos, Barrio Xaltocan, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.257502385,-99.10560144956,San Pedro (Barr),Secundaria
1492,Primaria General - Jose Vicente Villada,"Calle 607 Plaza 15, U San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.44782099988,-99.06817600001,San Juan De Aragon 3a Seccion (U Hab) Ii,Primaria
1493,Primaria General - General Francisco Menendez,"Calle Siete 54, San Pedro De Los Pinos, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.39239000012597,-99.1845230000913,San Pedro De Los  Pinos,Primaria
1494,Primaria General - Jose Marti,"Mier Y Pesado No 30, Del Valle, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.40077206142344,-99.1637206870374,Del Valle I,Primaria
1495,Secundaria General - Max Shein,"Rosa Zaragoza Y R M Siqueiros, Unidad Habitacional C T M, Delegacion Coyoacan, Mexico Df.",Coyoacán,19.32188479226394,-99.11621704456527,Ctm Vi Culhuacan (U Hab),Secundaria
1496,"Intervencion Temprana, Preescolar, Primaria Y Capacitacion Laboral Especial - Centro De Atencion Multiple 45 (Apac)    M","Dr  Arce No  105, Doctores, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.41367800025644,-99.1496050001892,Doctores Iv,Primaria
1497,Primaria General - Pedro Sainz De Baranda,"Dr Andrade Y Olvera No 190, Doctores, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.41505799987683,-99.14621199976943,Doctores Iii,Primaria
1498,Primaria General - Fray Bartolome De Las Casas,"Zaragoza No 64, Buenavista, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44108400003598,-99.14996300010137,Buenavista Ii,Primaria
1499,Primaria General - Sara Manzano,"Del Carmen No 63, Centro, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.43882799988289,-99.12905000014692,Centro Iii,Primaria
1500,Preescolar General - Acolhuacan,"Elisa Acuða Y Rossety S/N, Santa Martha Acatitla, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.37651987732,-99.01326874302,Sta Martha Acatitla Nte (Ampl) Ii,Preescolar
1501,Primaria General - Profr. Ramiro Sanchez Lopez,"Orquidea Y Av.Minas S/N, Buenavista, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32683217219,-99.02399855389,Buenavista Ii,Primaria
1502,Escuela Secundaria Tecnica 87,"Eloy Cabazos S/N, San Miguel Teotongo, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34053800016,-98.98786500006,San Miguel Teotongo Iii,Secundaria
1503,Preescolar General Con Servicio Asistencial - Xinachtli,"Prolongacion Chihuahua S/N, Pueblo Sn Sebastian Tecoloxtitla, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.3627039999,-99.01758000013,San Sebastian Tecoloxtitlan (Pblo),Preescolar
1504,Primaria General - Profr. Manuel Aguilar Saenz,"2A Cda.De Jose M. Flores No.50, Unidad Hab Vicente Guerrero, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.352479157403,-99.05443482775,Vicente Guerrero Super Manzana 6 (U Hab),Primaria
1505,Primaria General - Heroes Del Molino Del Rey,"Gral.Manuel Cepeda Peraza No.41, Juan Escutia, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.39907119343,-99.0568296397,Juan Escutia I,Primaria
1507,Preescolar General - Profr. Isaias Morones Escamilla,"Vicente Guerrero S/N, Pueblo San Andres Ahuayucan, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.22392800007,-99.10458699995,San Andres Ahuayucan (Pblo),Preescolar
1508,Preescolar General - Jacarandas,"Ing Guillermo Gonzalez Camarena No 75, Jacarandas, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.345381000107,-99.05150799999,Jacarandas,Preescolar
1509,Secundaria Para Trabajadores - Mariano Azuela,"Wisconsin 110, Ampliacion Napoles, Delegacion Benito Juarez, Mexico Df..",Benito Juárez,19.385169999934465,-99.17754800001464,Ciudad De Los Deportes,Secundaria
1510,Primaria General - Heroes De La Independencia,"Cuauhtemoc No 5, Villa Tepepan, Delegacion Xochimilco, Mexico Df.",Xochimilco,19.27185252149,-99.13925651021,Santa Maria Tepepan (Pblo),Primaria
1511,Secundaria General - Estado De Veracruz,"Av. Tlahuac Num 20, Santa Maria Tomatlan, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.32290748113,-99.09824614098,Santa Maria Tomatlan (Pblo),Secundaria
1512,Primaria General - Genaro Garcia,"Matias Romero No.1, San Lorenzo Tezonco, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.30762299997,-99.07504300019,San Antonio (Barr),Primaria
1513,Preescolar General - Nahibi,"Tejocotes Y Espiritu Santo S/N, Xalpa, Delegacion Iztapalapa, Mexico Df.",Iztapalapa,19.34097067457,-99.01672856087,Xalpa Iii,Preescolar
1514,Preescolar General Con Servicio Asistencial - Saltillo,"Calle 24 Y Calle 1, San Francisco Xocotitla, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.46890900370576,-99.14957415555187,Aldana,Preescolar
1515,Secundaria General - Estado De Israel,"Hda Claveria S/N, Prados Del Rosario, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.502111738189768,-99.20717222672737,Prados Del Rosario,Secundaria
1516,Preescolar General - Josefina Castaneda Y Del Pozo,"Jacarandas Y Duraznos, Pasteros, Delegacion Azcapotzalco, Mexico Df.",Azcapotzalco,19.49637235541362,-99.1978976838093,Pasteros,Preescolar
1517,Secundaria General - Jesus Silva Herzog,"Av 611 Y Cda 611, San Juan De Aragon, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.45242328555,-99.06867458059,San Juan De Aragon 3a Seccion (U Hab) Ii,Secundaria
1518,Primaria General - Jose Ines Novelo,"1A Cerrada Pto Mazatlan S/N, Piloto Adolfo Lopez Mateos, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.36818034630619,-99.23255760122598,Piloto (Adolfo Lopez Mateos) (Ampl),Primaria
1519,Preescolar General - Ricardo Zamora Buitron,"Adolfo Ruiz Cortinez No 26, Colonia Presidentes, Delegacion Alvaro Obregon, Mexico Df.",Álvaro Obregón,19.37731699968236,-99.22089300001652,Presidentes,Preescolar
1520,Preescolar General Con Servicio Asistencial - Antonio Vanegas Arroyo,"Heroes De Granaditas No 85, Centro, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.44274399993212,-99.1254609999392,Centro I,Preescolar
1521,Preescolar General Con Servicio Asistencial - Campanitas,"Mapimi No 41, Valle Gomez, Delegacion Cuauhtemoc, Mexico Df.",Cuauhtémoc,19.45866699994345,-99.1252999999365,Valle Gomez,Preescolar
1522,Secundaria General - Xipe Totec,"Prol Central Y Norte 94-A Y Oriente 173, Unidad Hab La Esmeralda, Delegacion Gustavo A. Madero, Mexico Df.",Gustavo A. Madero,19.48756656563,-99.08476983784,La Esmeralda Ii,Secundaria
